=== DATA FILE SAVED WITH SOFTWARE VERSION: V2.9.8 ===
=== WAVECATCHER SYSTEM OF TYPE 1 WITH 8 CHANNELS AND GAIN: 1.0 ===
=== Rate coincidence masks (4 bits) for ch 0 to 7: 1 2 4 8 1 2 4 8 === Posttrig in ns for SamBlock 0 to 3: 1440 1440 1440 1440 ===
=== Common: EventNumber UnixTime Date Time TDC ===
=== Individual per channel: ChannelNb EventID MeasuredBaseline[Volts] Amplitude[Volts] Charge[pC] LeadingEdgeTime[ns] TrailingEdgeTime[ns] RateCounter[Hz]=== 
=== Event 1 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3438698105 == Nb of channels = 1 ===
0 1 -1.007442 0.496837 7095.849 672.144 1351.899  172226.69
=== Event 2 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3438720086 == Nb of channels = 1 ===
0 2 -0.950307 0.506842 7239.024 739.061 1374.866  172226.69
=== Event 3 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3438729690 == Nb of channels = 1 ===
0 3 -0.902165 0.441489 5460.750 704.523 1440.369  172226.69
=== Event 4 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3438735392 == Nb of channels = 1 ===
0 4 -0.853989 0.327327  -50.264 688.236 1271.840  172226.69
=== Event 5 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3438748778 == Nb of channels = 1 ===
0 5 -0.995750 0.541738 7484.976 697.486 1401.743  172226.69
=== Event 6 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3438754181 == Nb of channels = 1 ===
0 6 -1.037917 0.508441 8480.446 607.405 1410.330  172226.69
=== Event 7 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3438757596 == Nb of channels = 1 ===
0 7 -1.020633 0.453476 7505.194 541.755 1319.815  172226.69
=== Event 8 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3438767432 == Nb of channels = 1 ===
0 8 -0.857017 0.331841 1066.750 714.696 1289.170  172226.69
=== Event 9 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3438771345 == Nb of channels = 1 ===
0 9 -1.032966 0.568886 8739.226 693.882 1431.317  172226.69
=== Event 10 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3438776999 == Nb of channels = 1 ===
0 10 -0.999125 0.445805 8712.426 600.779 1362.321  172226.69
