=== DATA FILE SAVED WITH SOFTWARE VERSION: V2.9.8 ===
=== WAVECATCHER SYSTEM OF TYPE 1 WITH 8 CHANNELS AND GAIN: 1.0 ===
=== Rate coincidence masks (4 bits) for ch 0 to 7: 1 2 4 8 1 2 4 8 === Posttrig in ns for SamBlock 0 to 3: 1440 1440 1440 1440 ===
=== Common: EventNumber UnixTime Date Time TDC ===
=== Individual per channel: ChannelNb EventID MeasuredBaseline[Volts] Amplitude[Volts] Charge[pC] LeadingEdgeTime[ns] TrailingEdgeTime[ns] RateCounter[Hz]=== 
=== Event 1 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 10070 == Nb of channels = 1 ===
0 1 -1.008436 0.434026 6104.239 552.707 1270.166     253.10
=== Event 2 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 52614 == Nb of channels = 1 ===
0 2 -1.007138 0.437587 7327.728 554.819 1288.286     253.10
=== Event 3 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 78153 == Nb of channels = 1 ===
0 3 -1.026175 0.457962 5606.874 577.004 1278.843     253.10
=== Event 4 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 83345 == Nb of channels = 1 ===
0 4 -1.001390 0.417491 7236.513 509.966 1350.340     253.10
=== Event 5 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 129674 == Nb of channels = 1 ===
0 5 -1.103688 0.561727 10932.544 588.740 1404.083     253.10
=== Event 6 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 184907 == Nb of channels = 1 ===
0 6 -0.983307 0.434647 5092.130 622.541 1271.381     253.10
=== Event 7 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 251721 == Nb of channels = 1 ===
0 7 -1.008629 0.434907 7188.127 551.863 1287.953     253.10
=== Event 8 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 303506 == Nb of channels = 1 ===
0 8 -1.015126 0.453769 7378.136 585.254 1339.697     253.10
=== Event 9 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 374552 == Nb of channels = 1 ===
0 9 -1.014372 0.425241 5769.624 527.450 1268.729     253.10
=== Event 10 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 397013 == Nb of channels = 1 ===
0 10 -0.991243 0.459073 6913.157 620.958 1352.544     253.10
=== Event 11 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 407572 == Nb of channels = 1 ===
0 11 -1.015613 0.470690 7772.109 601.842 1351.287     253.10
=== Event 12 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 417426 == Nb of channels = 1 ===
0 12 -0.991889 0.434552 6910.799 571.042 1344.220     253.10
=== Event 13 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 477713 == Nb of channels = 1 ===
0 13 -1.007604 0.473308 6030.270 643.166 1328.834     253.10
=== Event 14 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 492866 == Nb of channels = 1 ===
0 14 -1.015423 0.429793 6802.582 565.280 1304.870     253.10
=== Event 15 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 501477 == Nb of channels = 1 ===
0 15 -1.027722 0.462768 7291.479 581.117 1338.174     253.10
=== Event 16 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 520108 == Nb of channels = 1 ===
0 16 -0.988643 0.434806 5463.708 607.640 1305.273     253.10
=== Event 17 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 532299 == Nb of channels = 1 ===
0 17 -1.025598 0.440980 6761.717 536.595 1298.825     253.10
=== Event 18 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 625177 == Nb of channels = 1 ===
0 18 -1.032838 0.538199 7286.972 649.637 1391.877     253.10
=== Event 19 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 647714 == Nb of channels = 1 ===
0 19 -1.004266 0.430959 6562.629 562.869 1318.731     253.10
=== Event 20 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 678915 == Nb of channels = 1 ===
0 20 -0.986370 0.505361 7473.010 673.477 1353.239     253.10
=== Event 21 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 687306 == Nb of channels = 1 ===
0 21 -0.958397 0.451534 4985.725 675.054 1349.987     253.10
=== Event 22 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 697030 == Nb of channels = 1 ===
0 22 -1.001366 0.442566 6042.523 588.686 1314.533     253.10
=== Event 23 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 717152 == Nb of channels = 1 ===
0 23 -0.979812 0.424909 5953.363 635.792 1314.385     253.10
=== Event 24 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 725208 == Nb of channels = 1 ===
0 24 -1.015043 0.450437 7336.890 583.048 1339.233     253.10
=== Event 25 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 780553 == Nb of channels = 1 ===
0 25 -1.011747 0.429761 6381.885 550.091 1311.690     253.10
=== Event 26 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 813998 == Nb of channels = 1 ===
0 26 -0.996839 0.438503 5942.818 599.875 1299.750     253.10
=== Event 27 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 854797 == Nb of channels = 1 ===
0 27 -1.027350 0.464897 7510.639 565.785 1321.001     253.10
