=== DATA FILE SAVED WITH SOFTWARE VERSION: V2.9.8 ===
=== WAVECATCHER SYSTEM OF TYPE 3 WITH 72 CHANNELS AND GAIN: 1.0 ===
=== Rate coincidence masks (4 bits) for ch 0 to 63: 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 === Posttrig in ns for SamBlock 0 to 35: 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 0 0 0 0 ===
=== Common: EventNumber UnixTime Date Time TDC ===
=== Individual per channel: ChannelNb EventID MeasuredBaseline[Volts] Amplitude[Volts] Charge[pC] LeadingEdgeTime[ns] TrailingEdgeTime[ns] RateCounter[Hz]=== 
=== Event 1 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 11731 == Nb of channels = 1 ===
16 1 -1.019827 0.185712 2865.170 438.069 1123.240   38926.64
=== Event 2 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 14994 == Nb of channels = 1 ===
16 2 -1.013986 0.186649 2608.488 499.853 1203.746   38926.64
=== Event 3 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 18452 == Nb of channels = 1 ===
16 3 -1.025628 0.300337 4706.713 659.121 1376.937   38926.64
=== Event 4 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 21969 == Nb of channels = 1 ===
16 4 -1.014017 0.206453 5338.737 543.497 1235.524   38926.64
=== Event 5 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 26148 == Nb of channels = 1 ===
16 5 -1.016373 0.195253 2820.761 504.577 1194.481   38926.64
=== Event 6 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 29655 == Nb of channels = 1 ===
16 6 -1.015903 0.296329 4700.178 671.305 1343.593   38926.64
=== Event 7 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 32984 == Nb of channels = 1 ===
16 7 -1.031831 0.251913 4357.701 585.986 1287.017   38926.64
=== Event 8 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 37259 == Nb of channels = 1 ===
16 8 -1.034542 0.211629 3284.430 471.096 1218.315   38926.64
=== Event 9 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 40676 == Nb of channels = 1 ===
16 9 -1.017154 0.182527 2894.367 429.793 1128.272   38926.64
=== Event 10 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 44240 == Nb of channels = 1 ===
16 10 -1.004194 0.169195 1960.228 435.502 1106.572   38926.64
=== Event 11 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 48154 == Nb of channels = 1 ===
16 11 -1.027441 0.219102 3586.832 542.358 1239.991   38926.64
=== Event 12 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 51819 == Nb of channels = 1 ===
16 12 -1.017136 0.189470 2768.027 441.387 1108.224   38926.64
=== Event 13 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 55227 == Nb of channels = 1 ===
16 13 -1.028520 0.194218 3064.674 389.174 1082.363   38926.64
=== Event 14 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 58886 == Nb of channels = 1 ===
16 14 -1.017434 0.197186 2871.120 514.904 1193.283   38926.64
=== Event 15 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 62605 == Nb of channels = 1 ===
16 15 -1.011234 0.188763 2679.183 517.239 1199.460   38926.64
=== Event 16 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 67119 == Nb of channels = 1 ===
16 16 -1.016557 0.192266 2665.951 494.275 1164.715   38926.64
=== Event 17 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 70697 == Nb of channels = 1 ===
16 17 -1.017219 0.196243 2883.752 487.834 1180.295   38926.64
=== Event 18 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 75816 == Nb of channels = 1 ===
16 18 -1.003008 0.197349 2486.785 555.426 1219.090   38926.64
=== Event 19 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 79409 == Nb of channels = 1 ===
16 19 -1.010476 0.206095 2840.784 551.644 1224.818   38926.64
=== Event 20 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 82781 == Nb of channels = 1 ===
16 20 -1.006289 0.183205 2402.767 514.691 1163.686   38926.64
=== Event 21 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 86642 == Nb of channels = 1 ===
16 21 -1.021147 0.191317 2925.927 458.376 1172.321   62717.12
=== Event 22 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 90335 == Nb of channels = 1 ===
16 22 -1.019753 0.208088 3164.593 565.722 1244.417   62717.12
=== Event 23 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 94638 == Nb of channels = 1 ===
16 23 -1.010429 0.204774 2769.873 540.175 1204.737   62717.12
=== Event 24 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 99077 == Nb of channels = 1 ===
16 24 -1.019719 0.193789 3256.512 474.663 1176.506   62717.12
=== Event 25 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 102746 == Nb of channels = 1 ===
16 25 -1.017865 -0.232736 -9603.759 465.613 2557.249   62717.12
=== Event 26 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 106524 == Nb of channels = 1 ===
16 26 -1.022043 0.187303 2909.322 398.616 1084.179   62717.12
=== Event 27 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 109771 == Nb of channels = 1 ===
16 27 -1.020446 0.214937 3165.082 556.020 1238.450   62717.12
=== Event 28 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 114069 == Nb of channels = 1 ===
16 28 -1.004614 0.200345 4596.399 557.074 1211.550   62717.12
=== Event 29 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 117560 == Nb of channels = 1 ===
16 29 -1.018838 0.201487 2805.153 527.581 1189.147   62717.12
=== Event 30 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 121322 == Nb of channels = 1 ===
16 30 -1.018514 0.314256 4525.503 698.416 1375.336   62717.12
=== Event 31 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 126766 == Nb of channels = 1 ===
16 31 -1.018680 0.214258 5642.944 571.527 1263.229   62717.12
=== Event 32 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 132170 == Nb of channels = 1 ===
16 32 -1.011167 0.186684 2788.359 509.888 1165.972   62717.12
=== Event 33 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 135465 == Nb of channels = 1 ===
16 33 -1.022519 0.348607 5709.638 715.285 1445.553   62717.12
=== Event 34 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 139666 == Nb of channels = 1 ===
16 34 -1.003073 0.202073 2544.353 555.778 1206.331   62717.12
=== Event 35 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 143032 == Nb of channels = 1 ===
16 35 -1.005197 0.184440 2464.184 530.194 1185.444   62717.12
=== Event 36 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 146278 == Nb of channels = 1 ===
16 36 -1.019689 0.225855 3281.897 577.060 1257.695   62717.12
=== Event 37 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 150216 == Nb of channels = 1 ===
16 37 -0.954179 0.148936  181.840 601.736 1145.722   62717.12
=== Event 38 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 153770 == Nb of channels = 1 ===
16 38 -1.028303 0.204314 3405.322 502.800 1205.186   62717.12
=== Event 39 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 157215 == Nb of channels = 1 ===
16 39 -1.017567 0.259659 5759.724 554.837 1704.164   62717.12
=== Event 40 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 161295 == Nb of channels = 1 ===
