=== DATA FILE SAVED WITH SOFTWARE VERSION: V2.9.8 ===
=== WAVECATCHER SYSTEM OF TYPE 3 WITH 72 CHANNELS AND GAIN: 1.0 ===
=== Rate coincidence masks (4 bits) for ch 0 to 63: 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 === Posttrig in ns for SamBlock 0 to 35: 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 0 0 0 0 ===
=== Common: EventNumber UnixTime Date Time TDC ===
=== Individual per channel: ChannelNb EventID MeasuredBaseline[Volts] Amplitude[Volts] Charge[pC] LeadingEdgeTime[ns] TrailingEdgeTime[ns] RateCounter[Hz]=== 
=== Event 1 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485225123 == Nb of channels = 1 ===
16 1 -1.052303 0.222251 1993.775 1951.674 2557.136  209501.23
=== Event 2 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485228344 == Nb of channels = 1 ===
16 2 -0.723515 -0.348490 -10279.468 863.981 2557.243  209501.23
=== Event 3 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485231563 == Nb of channels = 1 ===
16 3 -0.745762 -0.317802 -6993.542 1177.582 2557.247  209501.23
=== Event 4 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485234784 == Nb of channels = 1 ===
16 4 -0.999373 -0.069433 -2545.666 328.481 2557.184  209501.23
=== Event 5 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485238004 == Nb of channels = 1 ===
16 5 -1.049244 -0.020101  -57.354 2327.999 2557.176  209501.23
=== Event 6 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485241223 == Nb of channels = 1 ===
16 6 -1.026198 0.442380 4848.815 2146.179 2557.250  209501.23
=== Event 7 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485244444 == Nb of channels = 1 ===
16 7 -0.915877 -0.154189 -2589.045 373.355 1726.735  209501.23
=== Event 8 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485247663 == Nb of channels = 1 ===
16 8 -0.912319 -0.123815 -897.184 1950.205 2471.545  209501.23
=== Event 9 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485250883 == Nb of channels = 1 ===
16 9 -0.952386 -0.118374 -1736.195 1360.828 2557.241  209501.23
=== Event 10 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485254104 == Nb of channels = 1 ===
16 10 -1.011347 -0.058480 -2117.323 374.945 2557.124  209501.23
=== Event 11 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485257323 == Nb of channels = 1 ===
16 11 -1.067530 0.367632 3712.311 2290.726 2557.250  209501.23
=== Event 12 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485260544 == Nb of channels = 1 ===
16 12 -0.914548 0.212110 3502.744 756.859 1334.659  209501.23
=== Event 13 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485263763 == Nb of channels = 1 ===
16 13 -1.047359 0.355778  843.820 2445.379 2557.250  267057.56
=== Event 14 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485266983 == Nb of channels = 1 ===
16 14 -0.992877 0.192330 2818.371 1303.355 2373.745  267057.56
=== Event 15 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485270204 == Nb of channels = 1 ===
16 15 -1.048024 0.213699 4964.336 1590.211 2557.248  267057.56
=== Event 16 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485273423 == Nb of channels = 1 ===
16 16 -0.884545 -0.173759 -4925.833 571.539 2358.041  267057.56
=== Event 17 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485276644 == Nb of channels = 1 ===
16 17 -0.892391 -0.149322 -3210.140 1242.134 1872.560  267057.56
=== Event 18 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485279863 == Nb of channels = 1 ===
16 18 -0.846279 -0.211192 -5976.896 2106.149 2557.248  267057.56
=== Event 19 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485283083 == Nb of channels = 1 ===
16 19 -1.040311 0.239193 5631.488 768.934 1554.750  267057.56
=== Event 20 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485286304 == Nb of channels = 1 ===
16 20 -0.942659 -0.132582 -3753.498 763.826 2437.466  267057.56
=== Event 21 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485289523 == Nb of channels = 1 ===
16 21 -0.877127 -0.171057 -1779.152 976.080 1640.682  267057.56
=== Event 22 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485292744 == Nb of channels = 1 ===
16 22 -0.810353 -0.262248 -7711.498 463.687 1921.354  267057.56
=== Event 23 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485295963 == Nb of channels = 1 ===
16 23 -1.031387 0.241467 -173.011 2293.756 2557.250  267057.56
=== Event 24 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485299183 == Nb of channels = 1 ===
16 24 -1.074356 0.311599 3083.735 2028.493 2557.250  267057.56
=== Event 25 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485302404 == Nb of channels = 1 ===
16 25 -1.072045 0.335965 6922.739 1959.633 2557.218  267057.56
=== Event 26 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485305623 == Nb of channels = 1 ===
16 26 -1.050719 0.170881 2466.893 1527.553 2218.727  267057.56
=== Event 27 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485308844 == Nb of channels = 1 ===
16 27 -1.059615 0.087882  490.587 2413.631 2557.240  267057.56
=== Event 28 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485312063 == Nb of channels = 1 ===
16 28 -1.042059 -0.032622 -944.489 1279.567 1288.860  267057.56
=== Event 29 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485315283 == Nb of channels = 1 ===
16 29 -0.934184 0.143501  606.001 153.705 645.651  267057.56
=== Event 30 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485318504 == Nb of channels = 1 ===
16 30 -1.003163 0.201121 4069.875 1590.859 2176.281  465533.06
=== Event 31 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485321723 == Nb of channels = 1 ===
16 31 -0.752473 -0.294757 -8093.267 1834.181 2557.242  465533.06
=== Event 32 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485324944 == Nb of channels = 1 ===
16 32 -0.890520 -0.145084 -2758.610 215.400 1053.102  465533.06
=== Event 33 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485328163 == Nb of channels = 1 ===
16 33 -1.020937 0.054022 -588.898 2024.934 2438.112  465533.06
=== Event 34 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485331383 == Nb of channels = 1 ===
16 34 -0.976362 -0.075250 -1365.777 182.132 959.104  465533.06
=== Event 35 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485334604 == Nb of channels = 1 ===
16 35 -1.032319 0.186397 2031.972 304.645 955.357  465533.06
=== Event 36 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485337823 == Nb of channels = 1 ===
16 36 -0.948920 -0.121873 -2568.813 348.690 1564.120  465533.06
=== Event 37 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485341044 == Nb of channels = 1 ===
16 37 -1.059121 0.372983 3396.480 2390.283 2557.250  465533.06
=== Event 38 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485344267 == Nb of channels = 1 ===
16 38 -0.780923 0.242223 -357.706 1591.319 2056.524  465533.06
=== Event 39 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485347487 == Nb of channels = 1 ===
16 39 -0.862879 0.159208 -1053.994 1752.096 2168.224  465533.06
=== Event 40 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485350708 == Nb of channels = 1 ===
16 40 -1.055634 0.261425 4996.566 773.907 1816.159  465533.06
=== Event 41 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485353929 == Nb of channels = 1 ===
16 41 -0.818020 0.223986  369.152 1770.275 2208.567  465533.06
=== Event 42 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485357150 == Nb of channels = 1 ===
16 42 -0.986832 0.180463 2818.449 253.035 1388.306  465533.06
=== Event 43 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485360371 == Nb of channels = 1 ===
16 43 -1.053058 0.386797 4318.455 2355.090 2557.250  465533.06
=== Event 44 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485363592 == Nb of channels = 1 ===
16 44 -0.730827 -0.324370 -8519.376 1570.806 2557.247  465533.06
=== Event 45 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485366812 == Nb of channels = 1 ===
16 45 -0.767333 -0.285108 -9150.104 231.225 1908.052  465533.06
=== Event 46 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485370033 == Nb of channels = 1 ===
16 46 -0.933302 0.139382  923.451 527.100 1199.175  465533.06
=== Event 47 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485373254 == Nb of channels = 1 ===
16 47 -1.049206 0.160846 3547.100 1192.844 2557.109  460018.41
=== Event 48 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485376475 == Nb of channels = 1 ===
16 48 -1.058383 0.378136 4977.172 2189.889 2557.247  460018.41
=== Event 49 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485379696 == Nb of channels = 1 ===
16 49 -1.033231 0.441428 6670.958 1000.229 1680.284  460018.41
=== Event 50 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485382917 == Nb of channels = 1 ===
16 50 -1.056869 0.014477  170.828 287.579 459.335  460018.41
=== Event 51 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 3485386137 == Nb of channels = 1 ===
16 51 -1.059722 0.213382 6448.390 426.713 1784.783  460018.41
