=== DATA FILE SAVED WITH SOFTWARE VERSION: V2.9.8 ===
=== WAVECATCHER SYSTEM OF TYPE 3 WITH 72 CHANNELS AND GAIN: 1.0 ===
=== Rate coincidence masks (4 bits) for ch 0 to 63: 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 === Posttrig in ns for SamBlock 0 to 35: 1080 1080 1080 1080 1080 1080 1080 1080 1080 1080 1080 1080 1080 1080 1080 1080 1080 1080 1080 1080 1080 1080 1080 1080 1080 1080 1080 1080 1080 1080 1080 1080 0 0 0 0 ===
=== Common: EventNumber UnixTime Date Time TDC ===
=== Individual per channel: ChannelNb EventID MeasuredBaseline[Volts] Amplitude[Volts] Charge[pC] LeadingEdgeTime[ns] TrailingEdgeTime[ns] RateCounter[Hz]=== 
=== Event 1 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 18875 == Nb of channels = 1 ===
16 1 1.144861 -0.981945 -8832.816 665.339 1175.866    1959.58
=== Event 2 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 35929 == Nb of channels = 1 ===
16 2 1.136044 -0.946365 -8336.140 646.525 1156.065    1959.58
=== Event 3 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 52982 == Nb of channels = 1 ===
16 3 1.156587 -0.976644 -8988.119 662.264 1174.540    1959.58
=== Event 4 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 70034 == Nb of channels = 1 ===
16 4 1.145230 -0.936817 -8497.720 663.588 1177.309    1959.58
=== Event 5 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 87087 == Nb of channels = 1 ===
16 5 1.144429 -0.921606 -8107.028 636.012 1142.482    1959.58
=== Event 6 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 104141 == Nb of channels = 1 ===
16 6 1.144049 -0.935393 -8338.433 661.106 1170.427    1959.58
=== Event 7 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 121194 == Nb of channels = 1 ===
16 7 1.135965 -0.942236 -8322.731 664.002 1172.389    1959.58
=== Event 8 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 138248 == Nb of channels = 1 ===
16 8 1.155027 -0.947013 -8651.291 634.531 1147.872    1959.58
=== Event 9 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 155299 == Nb of channels = 1 ===
16 9 1.144032 -0.950879 -8589.227 662.277 1172.958    1959.58
=== Event 10 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 172352 == Nb of channels = 1 ===
16 10 1.148316 -0.898148 -7907.777 644.383 1151.969    1959.58
=== Event 11 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 189405 == Nb of channels = 1 ===
16 11 1.145258 -0.894031 -7886.652 635.652 1144.282    1959.58
=== Event 12 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 206457 == Nb of channels = 1 ===
16 12 1.136955 -0.935999 -8255.856 653.809 1163.773    1959.58
=== Event 13 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 223510 == Nb of channels = 1 ===
16 13 1.152779 -0.969069 -8890.830 663.133 1176.016    1959.58
=== Event 14 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 240561 == Nb of channels = 1 ===
16 14 1.140491 -0.929002 -8290.919 657.725 1167.980    1959.58
=== Event 15 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 257614 == Nb of channels = 1 ===
16 15 1.152323 -0.949153 -8522.982 634.789 1144.044    1959.58
=== Event 16 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 274665 == Nb of channels = 1 ===
16 16 1.144607 -0.940991 -8481.096 654.893 1167.540    1959.58
=== Event 17 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 291717 == Nb of channels = 1 ===
16 17 1.137717 -0.936242 -8227.006 662.817 1170.762    1959.58
=== Event 18 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 308769 == Nb of channels = 1 ===
16 18 1.153411 -0.981325 -9027.387 659.959 1173.627    1959.58
=== Event 19 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 325821 == Nb of channels = 1 ===
16 19 1.141255 -0.927218 -8288.379 658.708 1171.191    1959.58
=== Event 20 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 342874 == Nb of channels = 1 ===
16 20 1.153199 -0.921860 -8207.652 649.839 1155.360    1959.58
=== Event 21 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 359927 == Nb of channels = 1 ===
16 21 1.143590 -0.952811 -8511.401 648.501 1157.545    1959.58
=== Event 22 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 376980 == Nb of channels = 1 ===
16 22 1.137795 -0.933329 -8160.001 653.271 1159.931    1959.58
=== Event 23 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 394033 == Nb of channels = 1 ===
16 23 1.147403 -0.958744 -8633.612 660.928 1170.045    1959.58
=== Event 24 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 411087 == Nb of channels = 1 ===
16 24 1.138329 -0.937470 -8284.513 656.613 1163.781    1959.58
=== Event 25 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 428141 == Nb of channels = 1 ===
16 25 1.154796 -0.954577 -8695.501 658.737 1171.528    1959.58
=== Event 26 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 445194 == Nb of channels = 1 ===
16 26 1.142370 -0.933272 -8414.240 657.086 1171.552    1959.58
