=== DATA FILE SAVED WITH SOFTWARE VERSION: V2.9.8 ===
=== WAVECATCHER SYSTEM OF TYPE 3 WITH 72 CHANNELS AND GAIN: 1.0 ===
=== Rate coincidence masks (4 bits) for ch 0 to 63: 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 1 2 4 8 === Posttrig in ns for SamBlock 0 to 35: 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 1440 0 0 0 0 ===
=== Common: EventNumber UnixTime Date Time TDC ===
=== Individual per channel: ChannelNb EventID MeasuredBaseline[Volts] Amplitude[Volts] Charge[pC] LeadingEdgeTime[ns] TrailingEdgeTime[ns] RateCounter[Hz]=== 
=== Event 1 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 1771484167 == Nb of channels = 1 ===
16 1 -1.016532 0.609552 9755.793 564.372 1264.761   19038.02
=== Event 2 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 1771488687 == Nb of channels = 1 ===
16 2 -0.988897 0.566436 8098.046 533.790 1265.111   19038.02
=== Event 3 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 1771522195 == Nb of channels = 1 ===
16 3 -1.022690 0.542341 8982.997 488.749 1190.646   19038.02
=== Event 4 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 1771533287 == Nb of channels = 1 ===
16 4 -0.986438 0.541173 8240.396 528.011 1243.708   19038.02
=== Event 5 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 1771539960 == Nb of channels = 1 ===
16 5 -0.981145 0.492636 6116.362 444.248 1124.506   19038.02
=== Event 6 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 1771558453 == Nb of channels = 1 ===
16 6 -1.021417 0.552769 9441.709 470.313 1224.822   19038.02
=== Event 7 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 1771566902 == Nb of channels = 1 ===
16 7 -1.014571 0.598331 9851.953 532.718 1292.826   19038.02
=== Event 8 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 1771577833 == Nb of channels = 1 ===
16 8 -1.005951 0.689882 11296.929 603.542 1328.667   19038.02
=== Event 9 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 1771586570 == Nb of channels = 1 ===
16 9 -1.009941 0.524010 8121.608 467.267 1178.944   19038.02
=== Event 10 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 1771594700 == Nb of channels = 1 ===
16 10 -1.010550 0.542824 8444.907 500.551 1198.288   19038.02
=== Event 11 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 1771616152 == Nb of channels = 1 ===
16 11 -0.989945 0.489172 6923.282 401.196 1098.610   19038.02
=== Event 12 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 1771620333 == Nb of channels = 1 ===
16 12 -1.027059 0.559006 8910.377 472.204 1222.100   19038.02
=== Event 13 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 1771633918 == Nb of channels = 1 ===
16 13 -0.974111 0.561999 7757.957 559.138 1261.034   19038.02
=== Event 14 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 1771643357 == Nb of channels = 1 ===
16 14 -1.007802 0.697787 10267.158 608.261 1339.458   19038.02
=== Event 15 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 1771647783 == Nb of channels = 1 ===
16 15 -0.968626 0.563087 7329.372 580.215 1268.122   19038.02
=== Event 16 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 1771685498 == Nb of channels = 1 ===
16 16 -1.009439 0.542800 7860.334 499.857 1164.986   19038.02
=== Event 17 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 1771689437 == Nb of channels = 1 ===
16 17 -1.011696 0.633890 10003.415 568.377 1309.816   19038.02
=== Event 18 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 1771694421 == Nb of channels = 1 ===
16 18 -1.028520 0.530762 9159.728 400.285 1137.995   19038.02
=== Event 19 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 1771697814 == Nb of channels = 1 ===
16 19 -1.064010 0.598084 10049.418 497.899 1243.400   19038.02
=== Event 20 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 1771715737 == Nb of channels = 1 ===
16 20 -0.999916 0.615952 9449.719 570.757 1315.375   19038.02
=== Event 21 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 1771719321 == Nb of channels = 1 ===
16 21 -1.009262 0.657749 10494.618 590.002 1314.025   19038.02
=== Event 22 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 1771723300 == Nb of channels = 1 ===
16 22 -1.017017 0.611079 10533.633 562.663 1297.524   19038.02
=== Event 23 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 1771733102 == Nb of channels = 1 ===
16 23 -1.020506 0.612174 9423.016 568.893 1306.767   19038.02
=== Event 24 UnixTime =        0.000 date = 0.0.0 time = 0h.0m.0s.0ms == TDC = 1771736628 == Nb of channels = 1 ===
16 24 -1.022667 0.576658 9105.899 522.880 1265.259   19038.02
